Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;GEX_celltype_Log2FC_Ngn3high;Region;Gene_signature_name
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20818490-20819435;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20836597-20837461;Neurod2_+_(303g)
Gene;Clcn2;-0.61860865;0.69739926;-1.0037782;0.42351052;1.1737098;chr16:20746177-20747218;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70531920-70532705;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70462526-70463243;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70532799-70533385;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70526722-70527588;Neurod2_+_(303g)
Gene;Lgi3;-2.6769726;1.4325923;-0.3677392;-0.07977805;1.6324872;chr14:70460937-70461859;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115326431-115327354;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115208655-115209134;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115239756-115240634;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115217314-115218257;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115098273-115099191;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115289465-115290399;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115377891-115378815;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115246089-115247013;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115329916-115330639;Neurod2_+_(303g)
Gene;Grin2c;-2.3929892;1.0758089;-1.5788493;0.6026757;2.3101873;chr11:115233468-115234415;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111268012-111269034;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111297710-111298608;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111217823-111218729;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111374955-111375941;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111366602-111367540;Neurod2_+_(303g)
Gene;Rfwd3;-1.0661359;0.99784166;-0.01741972;0.5058677;1.4566119;chr8:111148539-111149398;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78923360-78925343;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78842658-78843560;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79068272-79069214;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78804987-78805933;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79022560-79023497;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78984012-78984869;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:78897760-78898737;Neurod2_+_(303g)
Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;0.5986851;chr18:79071149-79072121;Neurod2_+_(303g)
Gene;Wdr47;-0.12892647;0.44036987;0.26080397;0.56992054;0.5788872;chr3:108510810-108511716;Neurod2_+_(303g)
Gene;Wdr47;-0.12892647;0.44036987;0.26080397;0.56992054;0.5788872;chr3:108504430-108505243;Neurod2_+_(303g)
Gene;H4f16;-1.3135853;0.66664594;-1.7244916;0.46227995;0.9021675;chr6:136701564-136702463;Neurod2_+_(303g)
Gene;Gm2237;-1.3781385;0.9088558;-0.78240854;-0.40446526;1.3617296;chr14:19701316-19702229;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94128080-94128971;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94181880-94182768;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94144426-94145339;Neurod2_+_(303g)
Gene;Lhfpl2;-1.1364731;-0.31458566;-0.7159823;0.8007511;1.3419135;chr13:94226705-94227606;Neurod2_+_(303g)
Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;0.3964351;chr11:60787366-60788252;Neurod2_+_(303g)
Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;0.3964351;chr11:60722440-60723346;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139103762-139104680;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139136105-139136804;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139077947-139078831;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139076973-139077831;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139109528-139110283;Neurod2_+_(303g)
Gene;Dpysl4;-2.1426053;1.1377743;-1.3527128;0.580607;2.3845966;chr7:139094466-139095409;Neurod2_+_(303g)
Gene;Pcdhga12;-0.6682539;0.85891515;-0.5168972;-0.16855012;0.9123189;chr18:37780796-37781698;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56017014-56017940;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56351582-56352521;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:55967833-55968777;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56616730-56617623;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56388433-56389543;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56366832-56367744;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56372909-56373832;Neurod2_+_(303g)
Gene;Pde1c;-0.28781632;0.37273785;-0.6716599;0.10712375;0.47036937;chr6:56783576-56784479;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172484758-172485661;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172376739-172377560;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172483703-172484322;Neurod2_+_(303g)
Gene;Fam210b;-1.4355314;0.7996426;-0.8180886;0.99985963;1.1489102;chr2:172348258-172349210;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154556857-154557675;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154661259-154662177;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154461984-154462938;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154465728-154466651;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154638890-154639761;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154471181-154471983;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154449644-154450588;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154565279-154566165;Neurod2_+_(303g)
Gene;Cbfa2t2;-0.47133526;0.49527556;-0.11058412;0.19882017;0.743138;chr2:154420907-154421874;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84561431-84562327;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84672610-84673463;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84636976-84637918;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84570066-84570959;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84562907-84563710;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84592673-84593508;Neurod2_+_(303g)
Gene;Lhx1;-2.778091;-1.0130335;-2.2423055;-0.4930271;1.2296281;chr11:84539978-84540930;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32342261-32343221;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32174151-32175010;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32348056-32349011;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32186759-32187680;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32212694-32213616;Neurod2_+_(303g)
Gene;Dnm1;-0.36131957;1.1398107;-0.27970633;0.50890994;1.3597163;chr2:32343798-32344660;Neurod2_+_(303g)
Gene;Lrfn3;-0.45248508;0.43730402;-0.18148212;0.11765301;0.8385777;chr7:30450502-30451456;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114269686-114270453;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114228161-114228831;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114053562-114054416;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114290848-114291482;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114300655-114301530;Neurod2_+_(303g)
Gene;Slc6a11;-3.2454247;2.0989065;-2.6284904;0.12289827;2.6789808;chr6:114086867-114087780;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141943183-141944075;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141953531-141954308;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141990392-141991239;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141908460-141909417;Neurod2_+_(303g)
Gene;Brsk2;-0.51930416;0.9241351;-1.1124573;0.6679109;0.99346846;chr7:141961238-141962128;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92899741-92900581;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92838907-92839830;Neurod2_+_(303g)
Gene;Gpc1;-1.5628574;0.68728626;0.41967624;0.5212223;1.3749547;chr1:92867646-92868578;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118589363-118590300;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118726426-118727588;Neurod2_+_(303g)
Gene;Tfcp2l1;-1.3233496;0.38579318;-1.5873903;-0.84334266;1.5720031;chr1:118590964-118591799;Neurod2_+_(303g)
Gene;Serpini1;-0.926104;0.66347504;0.2854214;0.54984194;0.93920904;chr3:75721754-75722754;Neurod2_+_(303g)
Gene;Serpini1;-0.926104;0.66347504;0.2854214;0.54984194;0.93920904;chr3:75481673-75482587;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166124791-166125729;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166303546-166304453;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166169879-166170832;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166225656-166226359;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166246216-166247121;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166218709-166219473;Neurod2_+_(303g)
Gene;Sulf2;-1.0773357;1.347996;-0.8826948;0.46150717;1.8832144;chr2:166193685-166194665;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:18942108-18943018;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19240808-19241709;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:18949516-18950406;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19060995-19061848;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19015686-19016523;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19007328-19008112;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19095569-19096403;Neurod2_+_(303g)
Gene;Dmpk;-1.8656073;1.1200471;-0.73516876;0.9357181;2.0736408;chr7:19127420-19128298;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87854787-87855660;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87798279-87799211;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87659766-87660719;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87789828-87790707;Neurod2_+_(303g)
Gene;Insrr;-0.7751618;1.5466079;-0.9776884;1.0035527;1.8908839;chr3:87819136-87820054;Neurod2_+_(303g)
Gene;Arhgef25;-1.203705;0.9207255;-0.39310142;0.51400095;0.9690272;chr10:127226206-127227132;Neurod2_+_(303g)
Gene;Arhgef25;-1.203705;0.9207255;-0.39310142;0.51400095;0.9690272;chr10:127236306-127237174;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95125071-95125814;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:94930187-94930943;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95128054-95129030;Neurod2_+_(303g)
Gene;Pdk2;-0.220474;0.34758615;-1.2037271;-0.0640111;0.67776686;chr11:95130349-95131225;Neurod2_+_(303g)
Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;1.7093103;chr18:52847671-52848426;Neurod2_+_(303g)
Gene;Sncaip;-3.9109044;1.0458255;0.14099799;-0.65808207;1.7093103;chr18:52848625-52849531;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55376177-55377055;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55484537-55485282;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55510999-55511606;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55496014-55496876;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55368129-55369028;Neurod2_+_(303g)
Gene;Dbn1;-0.96749735;0.7568078;-0.25294003;0.37435624;0.9129187;chr13:55504082-55504999;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84518139-84519011;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84668203-84669152;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84817058-84817884;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84683667-84684754;Neurod2_+_(303g)
Gene;Dner;-1.570908;1.7420617;0.15430444;0.98858076;2.0844562;chr1:84682351-84683246;Neurod2_+_(303g)
Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;1.1294019;chr1:74420369-74421215;Neurod2_+_(303g)
Gene;Vil1;-0.35453427;0.871439;-0.73619074;0.1212071;1.1294019;chr1:74423645-74424635;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27842535-27843342;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27626662-27627581;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27659665-27660591;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27767711-27768633;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27717111-27718009;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27841319-27842238;Neurod2_+_(303g)
Gene;Paxip1;-0.6615349;0.5125166;0.07267456;0.024075547;1.0456791;chr5:27714068-27715016;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55264051-55264942;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55265482-55266349;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55300189-55301044;Neurod2_+_(303g)
Gene;Slc36a1;-0.85106254;0.12578553;-0.12891962;0.51784;0.91409403;chr11:55234568-55235516;Neurod2_+_(303g)
Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;0.8642826;chr10:7149562-7150405;Neurod2_+_(303g)
Gene;Cnksr3;-1.0022587;0.7355531;-0.22441843;0.0808978;0.8642826;chr10:7268037-7268877;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83838321-83839255;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83587259-83588194;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83592039-83592909;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83584600-83585484;Neurod2_+_(303g)
Gene;Pkn1;-0.5477594;0.3824424;-0.3120643;0.41546673;0.686054;chr8:83748542-83749417;Neurod2_+_(303g)
Gene;Psmc2;-0.8244617;0.37455216;-0.051335935;0.41854513;0.6215077;chr5:21788873-21789769;Neurod2_+_(303g)
Gene;Psmc2;-0.8244617;0.37455216;-0.051335935;0.41854513;0.6215077;chr5:21721761-21722601;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98399964-98400858;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98529498-98530421;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98246211-98247077;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98228637-98229563;Neurod2_+_(303g)
Gene;Nmnat3;-0.022387613;0.27726534;0.067186;0.5628352;0.70329756;chr9:98521112-98522077;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46690593-46691359;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46756645-46757554;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46879795-46880634;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46573839-46574977;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46790428-46791345;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46546637-46547378;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46624815-46625710;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:47034866-47035896;Neurod2_+_(303g)
Gene;Gabbr2;-2.7901344;1.0814312;-0.51833165;0.41705894;1.2598417;chr4:46683853-46684804;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26017278-26017887;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26072182-26073058;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25990244-25991172;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25931232-25932361;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26017950-26018521;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:26024308-26025222;Neurod2_+_(303g)
Gene;Tmem200a;-0.7810449;1.4994178;0.4183412;0.9334384;1.8050307;chr10:25886954-25887830;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30499100-30500029;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30527616-30528553;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30513393-30514307;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30215570-30216448;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30522169-30523017;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30507008-30507944;Neurod2_+_(303g)
Gene;Atp13a3;-0.37197828;0.2750649;0.04524631;0.42256197;0.5515337;chr16:30259689-30260593;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87924895-87925826;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87940395-87941295;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87707782-87708699;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87645068-87645945;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87996210-87997166;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87620107-87620931;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87621273-87621901;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87687019-87687910;Neurod2_+_(303g)
Gene;Zfp423;-2.551825;1.6685299;-1.7423156;0.79619426;2.115243;chr8:87539631-87540594;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28270293-28271313;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28307149-28308154;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28294251-28295169;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28101038-28101921;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28209927-28210833;Neurod2_+_(303g)
Gene;Olfm1;-0.32804257;1.4982412;-0.32394704;0.39666978;1.7421877;chr2:28138183-28139229;Neurod2_+_(303g)
