Unnamed: 0;Unnamed: 0.1;Node_type;Gene;GEX_celltype_Log2FC_Delta;GEX_celltype_Log2FC_Epsprogenitors;GEX_celltype_Log2FC_Epsilon;GEX_celltype_Log2FC_Fev+Delta;Region;Gene_signature_name
120;Ndc1;Gene;Ndc1;-2.4324684;1.8092613;-0.19681907;0.36363924;chr4:107364046-107364834;Neurod2_+_(303g)
121;Ndc1;Gene;Ndc1;-2.4324684;1.8092613;-0.19681907;0.36363924;chr4:107558349-107559372;Neurod2_+_(303g)
122;Ndc1;Gene;Ndc1;-2.4324684;1.8092613;-0.19681907;0.36363924;chr4:107221254-107222130;Neurod2_+_(303g)
123;Ndc1;Gene;Ndc1;-2.4324684;1.8092613;-0.19681907;0.36363924;chr4:107537975-107538926;Neurod2_+_(303g)
124;Ndc1;Gene;Ndc1;-2.4324684;1.8092613;-0.19681907;0.36363924;chr4:107520561-107521338;Neurod2_+_(303g)
828;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:154953515-154954285;Neurod2_+_(303g)
829;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:155007519-155008172;Neurod2_+_(303g)
830;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:155014221-155015015;Neurod2_+_(303g)
831;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:155046223-155047166;Neurod2_+_(303g)
832;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:154879137-154879794;Neurod2_+_(303g)
833;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:154833393-154834328;Neurod2_+_(303g)
834;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:154927686-154928667;Neurod2_+_(303g)
835;Prxl2b;Gene;Prxl2b;-0.8129773;0.4241297;-0.41140044;0.36269307;chr4:154886720-154887683;Neurod2_+_(303g)
1378;Lgi4;Gene;Lgi4;-1.2712792;0.840877;-0.63404185;0.36199197;chr7:31072101-31072852;Neurod2_+_(303g)
967;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16107826-16108383;Neurod2_+_(303g)
968;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16233546-16234517;Neurod2_+_(303g)
969;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16148901-16149790;Neurod2_+_(303g)
970;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16037427-16038249;Neurod2_+_(303g)
971;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16095208-16096138;Neurod2_+_(303g)
972;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16024356-16025286;Neurod2_+_(303g)
973;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16297155-16298105;Neurod2_+_(303g)
974;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16305701-16306593;Neurod2_+_(303g)
975;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16311767-16312721;Neurod2_+_(303g)
976;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:16065622-16066540;Neurod2_+_(303g)
977;Cacna2d1;Gene;Cacna2d1;0.01181386;0.4068383;0.1831367;0.35458726;chr5:15993052-15993960;Neurod2_+_(303g)
945;Svip;Gene;Svip;-0.5116964;0.63942736;0.24775365;0.354093;chr7:51931012-51931932;Neurod2_+_(303g)
1283;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83800704-83801645;Neurod2_+_(303g)
1284;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83638169-83639110;Neurod2_+_(303g)
1285;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83853174-83854135;Neurod2_+_(303g)
1286;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83639625-83640777;Neurod2_+_(303g)
1287;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83636503-83637397;Neurod2_+_(303g)
1288;Scube1;Gene;Scube1;-5.382088;2.456271;-2.2101257;0.35280097;chr15:83475426-83476145;Neurod2_+_(303g)
571;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159989742-159990668;Neurod2_+_(303g)
572;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159689651-159690623;Neurod2_+_(303g)
573;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159960969-159961905;Neurod2_+_(303g)
574;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:160066746-160067695;Neurod2_+_(303g)
575;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159977534-159978418;Neurod2_+_(303g)
576;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159979192-159980057;Neurod2_+_(303g)
577;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159707789-159708729;Neurod2_+_(303g)
578;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159954243-159955095;Neurod2_+_(303g)
579;Sh3kbp1;Gene;Sh3kbp1;-1.7629063;0.48139134;-0.835684;0.3467815;chrX:159828922-159829838;Neurod2_+_(303g)
790;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15413031-15413919;Neurod2_+_(303g)
791;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15651642-15652517;Neurod2_+_(303g)
792;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15640488-15641374;Neurod2_+_(303g)
793;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15581990-15582928;Neurod2_+_(303g)
794;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15451490-15452476;Neurod2_+_(303g)
795;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15615955-15616953;Neurod2_+_(303g)
796;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15589899-15590767;Neurod2_+_(303g)
797;Kcnb2;Gene;Kcnb2;-0.089086026;0.45024282;-0.02980025;0.34624007;chr1:15453812-15454756;Neurod2_+_(303g)
1289;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31698025-31698983;Neurod2_+_(303g)
1290;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31825654-31826617;Neurod2_+_(303g)
1291;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31814541-31814995;Neurod2_+_(303g)
1292;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31870516-31871398;Neurod2_+_(303g)
1293;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31767197-31768172;Neurod2_+_(303g)
1294;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31818258-31819160;Neurod2_+_(303g)
1295;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31905505-31906360;Neurod2_+_(303g)
1296;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31892931-31893863;Neurod2_+_(303g)
1297;Fibcd1;Gene;Fibcd1;-24.210745;1.6561041;-0.98025894;0.34122902;chr2:31924553-31925485;Neurod2_+_(303g)
917;Flii;Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;chr11:60787366-60788252;Neurod2_+_(303g)
918;Flii;Gene;Flii;-0.28586757;0.38609615;-0.14159243;0.32337257;chr11:60722440-60723346;Neurod2_+_(303g)
173;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148670929-148671876;Neurod2_+_(303g)
174;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148853906-148854821;Neurod2_+_(303g)
175;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148710022-148710890;Neurod2_+_(303g)
176;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148866838-148867701;Neurod2_+_(303g)
177;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148935048-148935952;Neurod2_+_(303g)
178;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148789356-148790233;Neurod2_+_(303g)
179;Casz1;Gene;Casz1;0.064620115;0.8102615;-0.48467222;0.3220922;chr4:148817817-148818780;Neurod2_+_(303g)
871;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:78923360-78925343;Neurod2_+_(303g)
872;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:78842658-78843560;Neurod2_+_(303g)
873;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:79068272-79069214;Neurod2_+_(303g)
874;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:78804987-78805933;Neurod2_+_(303g)
875;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:79022560-79023497;Neurod2_+_(303g)
876;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:78984012-78984869;Neurod2_+_(303g)
877;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:78897760-78898737;Neurod2_+_(303g)
878;Setbp1;Gene;Setbp1;-1.3374376;0.4807054;-0.32688254;0.32201022;chr18:79071149-79072121;Neurod2_+_(303g)
1211;Jund;Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;chr8:70825542-70826485;Neurod2_+_(303g)
1212;Jund;Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;chr8:70800912-70801684;Neurod2_+_(303g)
1213;Jund;Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;chr8:70805939-70806556;Neurod2_+_(303g)
1214;Jund;Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;chr8:70712798-70713754;Neurod2_+_(303g)
1215;Jund;Gene;Jund;-0.18074249;0.33932516;-0.13943568;0.31872123;chr8:70565357-70566268;Neurod2_+_(303g)
276;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95987631-95988451;Neurod2_+_(303g)
277;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95602910-95603783;Neurod2_+_(303g)
278;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95639128-95640128;Neurod2_+_(303g)
279;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95940521-95941459;Neurod2_+_(303g)
280;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:96028826-96029933;Neurod2_+_(303g)
281;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95665443-95666366;Neurod2_+_(303g)
282;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95478539-95479642;Neurod2_+_(303g)
283;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95476800-95477738;Neurod2_+_(303g)
284;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95869912-95870918;Neurod2_+_(303g)
285;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95768386-95769308;Neurod2_+_(303g)
286;Iqgap2;Gene;Iqgap2;-1.419339;0.5840381;-0.47694078;0.3163229;chr13:95984407-95985337;Neurod2_+_(303g)
491;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:160066746-160067695;Neurod2_+_(303g)
492;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:159979192-159980057;Neurod2_+_(303g)
493;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:159989742-159990668;Neurod2_+_(303g)
494;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:159954243-159955095;Neurod2_+_(303g)
495;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:159977534-159978418;Neurod2_+_(303g)
496;Map3k15;Gene;Map3k15;-0.5292432;0.9940177;-0.173844;0.31331342;chrX:159960969-159961905;Neurod2_+_(303g)
770;Fgd6;Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;chr10:94093343-94094260;Neurod2_+_(303g)
771;Fgd6;Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;chr10:94072295-94073226;Neurod2_+_(303g)
772;Fgd6;Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;chr10:94068509-94069481;Neurod2_+_(303g)
773;Fgd6;Gene;Fgd6;-0.7800065;0.7621438;-0.3552373;0.3060509;chr10:94049096-94049996;Neurod2_+_(303g)
626;Cenps;Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;chr4:149149285-149150213;Neurod2_+_(303g)
627;Cenps;Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;chr4:148982049-148983037;Neurod2_+_(303g)
628;Cenps;Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;chr4:149084848-149086081;Neurod2_+_(303g)
629;Cenps;Gene;Cenps;-0.6771644;0.7950436;-0.11348589;0.30577087;chr4:149128007-149128919;Neurod2_+_(303g)
456;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98903850-98904760;Neurod2_+_(303g)
457;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98990899-98992362;Neurod2_+_(303g)
458;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98995883-98996986;Neurod2_+_(303g)
459;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98895924-98896846;Neurod2_+_(303g)
460;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98730407-98731329;Neurod2_+_(303g)
461;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98974006-98974955;Neurod2_+_(303g)
462;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98931034-98931784;Neurod2_+_(303g)
463;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98680236-98681075;Neurod2_+_(303g)
464;Eml5;Gene;Eml5;-0.39920864;0.5102187;-0.12372097;0.29928678;chr12:98929745-98930626;Neurod2_+_(303g)
1281;Shf;Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;chr2:122365795-122366703;Neurod2_+_(303g)
1282;Shf;Gene;Shf;-1.4872605;1.7505492;-1.7804503;0.29801124;chr2:122345383-122346255;Neurod2_+_(303g)
1533;Pear1;Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;chr3:87789828-87790707;Neurod2_+_(303g)
1534;Pear1;Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;chr3:87819136-87820054;Neurod2_+_(303g)
1535;Pear1;Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;chr3:87854787-87855660;Neurod2_+_(303g)
1536;Pear1;Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;chr3:87798279-87799211;Neurod2_+_(303g)
1537;Pear1;Gene;Pear1;-0.33253;0.74078214;-1.7335545;0.29565698;chr3:87659766-87660719;Neurod2_+_(303g)
218;Ypel3;Gene;Ypel3;-0.16406226;0.32620543;-0.14749312;0.29451606;chr7:126748273-126749172;Neurod2_+_(303g)
219;Ypel3;Gene;Ypel3;-0.16406226;0.32620543;-0.14749312;0.29451606;chr7:126686227-126687036;Neurod2_+_(303g)
1196;Tubb3;Gene;Tubb3;-1.2467312;1.1484498;-1.0502207;0.29444286;chr8:123267804-123268673;Neurod2_+_(303g)
1433;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49349054-49349980;Neurod2_+_(303g)
1434;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49402370-49403258;Neurod2_+_(303g)
1435;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49468711-49469673;Neurod2_+_(303g)
1436;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49345238-49346126;Neurod2_+_(303g)
1437;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49200722-49201669;Neurod2_+_(303g)
1438;Bicd2;Gene;Bicd2;-0.33821884;0.56446946;-0.36948055;0.2918285;chr13:49372343-49373265;Neurod2_+_(303g)
649;Ret;Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;chr6:118327254-118328151;Neurod2_+_(303g)
650;Ret;Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;chr6:118338975-118339916;Neurod2_+_(303g)
651;Ret;Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;chr6:118323267-118324150;Neurod2_+_(303g)
652;Ret;Gene;Ret;-0.94709325;1.0749382;-0.0013500159;0.28586358;chr6:118184754-118185675;Neurod2_+_(303g)
114;Spint1;Gene;Spint1;-0.22294347;0.50929475;0.29067183;0.28259477;chr2:119334818-119335642;Neurod2_+_(303g)
115;Spint1;Gene;Spint1;-0.22294347;0.50929475;0.29067183;0.28259477;chr2:119314706-119315786;Neurod2_+_(303g)
116;Spint1;Gene;Spint1;-0.22294347;0.50929475;0.29067183;0.28259477;chr2:119325241-119326136;Neurod2_+_(303g)
117;Spint1;Gene;Spint1;-0.22294347;0.50929475;0.29067183;0.28259477;chr2:119361977-119362975;Neurod2_+_(303g)
118;Spint1;Gene;Spint1;-0.22294347;0.50929475;0.29067183;0.28259477;chr2:119172721-119173562;Neurod2_+_(303g)
887;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53257918-53258841;Neurod2_+_(303g)
888;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53397482-53398390;Neurod2_+_(303g)
889;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53499101-53499748;Neurod2_+_(303g)
890;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53364619-53365505;Neurod2_+_(303g)
891;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53386953-53387892;Neurod2_+_(303g)
892;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53488380-53489319;Neurod2_+_(303g)
893;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53259411-53260233;Neurod2_+_(303g)
894;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53299310-53300291;Neurod2_+_(303g)
895;Mxi1;Gene;Mxi1;-0.162898;0.95973325;-0.29293576;0.27837646;chr19:53454375-53455258;Neurod2_+_(303g)
1466;Tecpr1;Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;chr5:144183977-144184874;Neurod2_+_(303g)
1467;Tecpr1;Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;chr5:144189773-144190712;Neurod2_+_(303g)
1468;Tecpr1;Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;chr5:144204254-144205110;Neurod2_+_(303g)
1469;Tecpr1;Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;chr5:144162863-144163760;Neurod2_+_(303g)
1470;Tecpr1;Gene;Tecpr1;-1.4408674;1.0903462;-0.29548198;0.27699023;chr5:144260335-144260993;Neurod2_+_(303g)
1579;Map1a;Gene;Map1a;-0.41711035;0.5014662;0.026115092;0.27435204;chr2:121310577-121311494;Neurod2_+_(303g)
1580;Map1a;Gene;Map1a;-0.41711035;0.5014662;0.026115092;0.27435204;chr2:121403097-121403977;Neurod2_+_(303g)
879;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96273893-96274847;Neurod2_+_(303g)
880;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96292756-96293721;Neurod2_+_(303g)
881;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96438178-96439127;Neurod2_+_(303g)
882;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96276280-96277175;Neurod2_+_(303g)
883;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96297795-96298715;Neurod2_+_(303g)
884;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96166297-96167107;Neurod2_+_(303g)
885;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96249428-96250337;Neurod2_+_(303g)
886;B3galt5;Gene;B3galt5;-0.7761395;1.8166621;-0.70673895;0.26872668;chr16:96246790-96247691;Neurod2_+_(303g)
1252;Rnf165;Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;chr18:77495485-77496417;Neurod2_+_(303g)
1253;Rnf165;Gene;Rnf165;-0.95398057;1.2392855;-0.7248551;0.26176268;chr18:77417285-77418200;Neurod2_+_(303g)
204;Dmwd;Gene;Dmwd;-0.3751215;0.47844076;-0.2755534;0.2604013;chr7:18942108-18943018;Neurod2_+_(303g)
205;Dmwd;Gene;Dmwd;-0.3751215;0.47844076;-0.2755534;0.2604013;chr7:19015686-19016523;Neurod2_+_(303g)
206;Dmwd;Gene;Dmwd;-0.3751215;0.47844076;-0.2755534;0.2604013;chr7:18949516-18950406;Neurod2_+_(303g)
207;Dmwd;Gene;Dmwd;-0.3751215;0.47844076;-0.2755534;0.2604013;chr7:19060995-19061848;Neurod2_+_(303g)
208;Dmwd;Gene;Dmwd;-0.3751215;0.47844076;-0.2755534;0.2604013;chr7:19127420-19128298;Neurod2_+_(303g)
1600;Gspt1;Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;chr16:11272540-11273392;Neurod2_+_(303g)
1601;Gspt1;Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;chr16:11262994-11263921;Neurod2_+_(303g)
1602;Gspt1;Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;chr16:11132547-11133302;Neurod2_+_(303g)
1603;Gspt1;Gene;Gspt1;-0.9517959;0.41704106;-0.4237568;0.25016746;chr16:11198210-11199111;Neurod2_+_(303g)
425;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70451889-70452824;Neurod2_+_(303g)
426;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70570135-70570954;Neurod2_+_(303g)
427;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70422017-70423227;Neurod2_+_(303g)
428;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70415772-70416590;Neurod2_+_(303g)
429;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70445708-70446657;Neurod2_+_(303g)
430;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70342867-70343494;Neurod2_+_(303g)
431;Crlf1;Gene;Crlf1;-1.3723481;1.4854033;-1.8786696;0.24788152;chr8:70397982-70398931;Neurod2_+_(303g)
160;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30593934-30594779;Neurod2_+_(303g)
161;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30624618-30625536;Neurod2_+_(303g)
162;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30728581-30729579;Neurod2_+_(303g)
163;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30741975-30742856;Neurod2_+_(303g)
164;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30902553-30903465;Neurod2_+_(303g)
165;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30822405-30823375;Neurod2_+_(303g)
166;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30803540-30804427;Neurod2_+_(303g)
167;Dpysl5;Gene;Dpysl5;-1.833437;1.7891496;-1.2366389;0.24658437;chr5:30739284-30740212;Neurod2_+_(303g)
1116;Elmod2;Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;chr8:83326811-83327777;Neurod2_+_(303g)
1117;Elmod2;Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;chr8:83209342-83210206;Neurod2_+_(303g)
1118;Elmod2;Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;chr8:83365397-83366353;Neurod2_+_(303g)
1119;Elmod2;Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;chr8:83458059-83458938;Neurod2_+_(303g)
1120;Elmod2;Gene;Elmod2;-0.58717674;0.89914644;-0.12623116;0.24288502;chr8:83176526-83177455;Neurod2_+_(303g)
820;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74423645-74424635;Neurod2_+_(303g)
821;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74295266-74296165;Neurod2_+_(303g)
822;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74207684-74208608;Neurod2_+_(303g)
823;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74420369-74421215;Neurod2_+_(303g)
824;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74200087-74200977;Neurod2_+_(303g)
825;Tmbim1;Gene;Tmbim1;-0.43525696;0.3088546;-0.28952792;0.2416852;chr1:74414935-74415818;Neurod2_+_(303g)
